id,created_at,updated_at,deleted_at,factura_id,producto_id,cantidad,precio_unitario,precio_total,uuid,factura_uuid
1259,2025-10-11 00:51:59.495876+00,2025-10-11 00:51:59.495876+00,,671,639,1,2800,2800,e8b3f866-3898-471b-aa17-118651f875eb,2877eb00-d6a6-4041-886c-e4a74315c1f9
1260,2025-10-11 01:03:58.310781+00,2025-10-11 01:03:58.310781+00,,672,626,1,2200,2200,37eb8891-18ae-45e6-aa98-73ddf91ee3a1,b4b94c03-93bd-4eb4-ac61-95c22437ea34
1261,2025-10-11 01:08:51.259434+00,2025-10-11 01:08:51.259434+00,,673,258,12,1400,16800,4e222fd2-d3c1-48cc-bae4-37b9f37f564a,126c4070-e575-4ba3-9112-a9dd94518211
1262,2025-10-11 01:09:43.045874+00,2025-10-11 01:09:43.045874+00,,674,61,1,8200,8200,8297ae42-9234-4803-b9fa-301e19683bcb,c4e69c14-60f0-4d09-bf85-6335a232ad14
1263,2025-10-11 01:11:44.310462+00,2025-10-11 01:11:44.310462+00,,675,736,1,2900,2900,8c803600-3b46-460d-94f5-953a9b413f73,0d0073ae-f711-4e5f-84f0-a112f0257251
1264,2025-10-11 01:20:07.246637+00,2025-10-11 01:20:07.246637+00,,676,590,1,3600,3600,516bac0e-5ad0-4bad-ab3b-bd7613f5a830,77c7104b-e3d3-42bb-83a3-45e7ad6d270b
1265,2025-10-11 12:16:51.569856+00,2025-10-11 12:16:51.569856+00,,677,639,1,2800,2800,66cd7486-328a-45e6-b238-e885ee6dad96,48daf58c-4353-4a99-859f-257a9e1863b4
1266,2025-10-11 12:19:07.015011+00,2025-10-11 12:19:07.015011+00,,678,696,1,3400,3400,0cb18143-50c9-44fb-8e7e-e4dfe6d3e6d9,55db0767-042f-4292-80d9-e1e19ae34214
1267,2025-10-11 12:30:18.024543+00,2025-10-11 12:30:18.024543+00,,679,668,1,3200,3200,c4e63cbc-5801-4ed3-ba06-f6c0af8fca05,f4d4e518-3500-4cc6-b589-3ec93f8f9d2a
1268,2025-10-11 12:34:08.646917+00,2025-10-11 12:34:08.646917+00,,680,550,1,12900,12900,2c12db83-a785-4fd0-8f48-1bff710c9acc,e517c712-9180-43b0-8df9-21c507adc1d6
1269,2025-10-11 12:36:43.221014+00,2025-10-11 12:36:43.221014+00,,681,732,4,1400,5600,32d11feb-fc60-4422-b91c-f33e1044b489,8840ecf3-93e8-40e3-bec2-7eec2844ca88
1272,2025-10-11 12:48:39.826649+00,2025-10-11 12:48:39.826649+00,,683,634,2,2700,5400,f4bab625-6edd-473a-a432-b493f097a9ff,99a110dc-bdb8-4f74-a693-08d482afaf43
1273,2025-10-11 12:48:39.826649+00,2025-10-11 12:48:39.826649+00,,683,181,1,1400,1400,b3c3df15-94c7-48c4-ae13-4d4235da16f7,99a110dc-bdb8-4f74-a693-08d482afaf43
1274,2025-10-11 12:58:58.605157+00,2025-10-11 12:58:58.605157+00,,684,1044,1,9800,9800,0d8fe122-e239-43fd-9799-4293f889a71f,5c1c1f67-99de-4d69-a86f-03cebeafef0c
1275,2025-10-11 12:58:58.605157+00,2025-10-11 12:58:58.605157+00,,684,639,1,2800,2800,c84f1dd7-d9d1-4085-b379-ad28a68470bb,5c1c1f67-99de-4d69-a86f-03cebeafef0c
1276,2025-10-11 13:04:17.407825+00,2025-10-11 13:04:17.407825+00,,685,807,1,1700,1700,2c04a60d-b73e-40c6-a9c5-b7de10f7435e,f4dd35a4-625a-4005-892c-7457f41316aa
1277,2025-10-11 13:04:17.407825+00,2025-10-11 13:04:17.407825+00,,685,5,1,2600,2600,4dd36890-2c08-400d-96e7-41d22b63063b,f4dd35a4-625a-4005-892c-7457f41316aa
1278,2025-10-11 13:04:17.407825+00,2025-10-11 13:04:17.407825+00,,685,800,1,11500,11500,1b48720d-bd2c-4262-8236-fe4a8e4d3e70,f4dd35a4-625a-4005-892c-7457f41316aa
1279,2025-10-11 13:04:17.407825+00,2025-10-11 13:04:17.407825+00,,685,684,1,2900,2900,f17166ab-cc09-4152-b77b-437e2b4df716,f4dd35a4-625a-4005-892c-7457f41316aa
1280,2025-10-11 13:05:12.857987+00,2025-10-11 13:05:12.857987+00,,686,468,1,9300,9300,e2f4e555-b26f-48c2-912f-fe1647e01b3f,2dafd05d-6a9e-4c54-995a-d03a8df8e221
1281,2025-10-11 13:16:18.392598+00,2025-10-11 13:16:18.392598+00,,687,965,1,4900,4900,08056c15-81b5-4c68-9dbc-53257877741c,9a493e0c-c2ee-4fa6-87db-ac9e0d692a0b
1282,2025-10-11 13:17:42.860632+00,2025-10-11 13:17:42.860632+00,,688,969,2,1000,2000,c462c077-73b8-4768-aa77-bffec405a36f,74206a74-ef08-4d6a-933c-f64e6d6c0ea4
1283,2025-10-11 13:17:42.860632+00,2025-10-11 13:17:42.860632+00,,688,918,1,2200,2200,f75be01d-e44c-4f1b-9b74-795bbd92bb61,74206a74-ef08-4d6a-933c-f64e6d6c0ea4
1284,2025-10-11 13:19:12.434499+00,2025-10-11 13:19:12.434499+00,,689,436,4,500,2000,381d8ea2-7a3a-48cc-a11e-79128c09dd26,af27b3cc-039c-46a2-bd4a-dc9e98b33743
1285,2025-10-11 13:23:41.263013+00,2025-10-11 13:23:41.263013+00,,690,836,2,4500,9000,9cf504cc-8a2e-4274-9845-a48d052c3ffc,0845b46e-e94a-4aaa-b0a6-106f1b8215ac
1286,2025-10-11 13:23:41.263013+00,2025-10-11 13:23:41.263013+00,,690,944,1,500,500,83f70557-ea66-49a5-8a55-6c946318ce09,0845b46e-e94a-4aaa-b0a6-106f1b8215ac
1287,2025-10-11 13:24:23.380704+00,2025-10-11 13:24:23.380704+00,,691,835,1,2000,2000,10dc7e7e-e398-4cd6-87ac-60a4a21f14bf,da9f367e-b57e-45d7-90a4-ab0547f3c7b4
1288,2025-10-11 13:29:33.842486+00,2025-10-11 13:29:33.842486+00,,692,1053,3,1000,3000,724e7069-cc9b-4f97-9c8e-78598301b0bf,31100d43-1995-411e-b9d3-ef0a2359ed9d
1289,2025-10-11 13:29:33.842486+00,2025-10-11 13:29:33.842486+00,,692,356,1,2800,2800,75656535-88d5-4e31-99b8-5330435328a1,31100d43-1995-411e-b9d3-ef0a2359ed9d
1290,2025-10-11 13:29:33.842486+00,2025-10-11 13:29:33.842486+00,,692,647,3,2900,8700,bdf9c1fc-4672-4859-aef4-ae24ce1a7340,31100d43-1995-411e-b9d3-ef0a2359ed9d
1291,2025-10-11 13:33:43.752319+00,2025-10-11 13:33:43.752319+00,,693,634,2,2700,5400,108643f6-a40f-4903-ac0a-6d2cdac6f5e0,982aab33-a0b2-458b-b710-5534050acd2f
1292,2025-10-11 13:34:41.809064+00,2025-10-11 13:34:41.809064+00,,694,662,2,1400,2800,bd976a47-611a-4531-833d-6227e51bd24c,9ad065d4-cce0-413b-812e-2dfb1999c697
1293,2025-10-11 13:44:00.334114+00,2025-10-11 13:44:00.334114+00,,695,389,5,2300,11500,455643a1-4945-4b4b-b52f-f49306b050f6,59340f9a-ea39-4793-acdc-35c43c26fd6d
1294,2025-10-11 13:44:00.334114+00,2025-10-11 13:44:00.334114+00,,695,12,1,900,900,51d301a0-186e-4b38-8078-b7f9c3514b10,59340f9a-ea39-4793-acdc-35c43c26fd6d
1295,2025-10-11 13:45:21.75123+00,2025-10-11 13:45:21.75123+00,,696,341,4,1000,4000,10dccb4a-ceca-4a5d-957e-3f4908fe7efc,3f21df37-8ae2-4a91-bffa-0365cd3b0e2c
1296,2025-10-11 13:45:21.75123+00,2025-10-11 13:45:21.75123+00,,696,542,1,4200,4200,05a3561a-7179-4991-9cd6-0fe353314ce5,3f21df37-8ae2-4a91-bffa-0365cd3b0e2c
1297,2025-10-11 13:59:15.384329+00,2025-10-11 13:59:15.384329+00,,697,375,4,500,2000,834c3bc8-4d46-44c3-af25-4f75001a7c9c,2646d388-101c-43b7-8eee-5c9b2a3b9903
1298,2025-10-11 13:59:15.384329+00,2025-10-11 13:59:15.384329+00,,697,970,1,4900,4900,ba7b22a4-1e36-4a0d-b218-a042a1fa9b89,2646d388-101c-43b7-8eee-5c9b2a3b9903
1299,2025-10-11 13:59:15.384329+00,2025-10-11 13:59:15.384329+00,,697,592,1,4500,4500,26b7e1b1-c492-41dd-ab2c-58d737a710b1,2646d388-101c-43b7-8eee-5c9b2a3b9903
1300,2025-10-11 13:59:15.384329+00,2025-10-11 13:59:15.384329+00,,697,242,1,14300,14300,c1bee0cd-b4a0-424f-9d3d-09429c15ddaf,2646d388-101c-43b7-8eee-5c9b2a3b9903
1301,2025-10-11 14:06:33.834223+00,2025-10-11 14:06:33.834223+00,,698,386,3,2200,6600,71fe7b19-3797-4001-acf7-fbc3759ff52a,b7b866ee-12bd-42ac-a982-7aa6d99aae8b
1302,2025-10-11 14:06:33.834223+00,2025-10-11 14:06:33.834223+00,,698,965,1,4900,4900,4bb97058-c86c-4613-9a3f-ab86bc3c54d4,b7b866ee-12bd-42ac-a982-7aa6d99aae8b
1303,2025-10-11 14:17:06.151429+00,2025-10-11 14:17:06.151429+00,,699,193,2,1300,2600,2dc7539b-c299-42c6-a51d-a65abced5b9e,3bd8ae74-69af-4e43-abb2-a8595a5ce141
1304,2025-10-11 14:24:07.168141+00,2025-10-11 14:24:07.168141+00,,700,1002,1,3300,3300,460e3da1-6b7c-4217-b11f-208bb05fa836,48e61782-eb74-4db9-89f1-15eae0ea49f9
1305,2025-10-11 14:24:07.168141+00,2025-10-11 14:24:07.168141+00,,700,341,3,1000,3000,88e4c807-fbd8-4935-9412-645909c0c9d2,48e61782-eb74-4db9-89f1-15eae0ea49f9
1306,2025-10-11 14:24:07.168141+00,2025-10-11 14:24:07.168141+00,,700,179,1,7600,7600,1d24ed04-08cc-45c8-a7fd-aa93626b8775,48e61782-eb74-4db9-89f1-15eae0ea49f9
1307,2025-10-11 14:25:23.814007+00,2025-10-11 14:25:23.814007+00,,701,504,1,12800,12800,1a57edde-bf74-4b32-8671-8c9b9a9a15ba,d2c49472-db09-49a9-a507-11329928d3da
1308,2025-10-11 14:32:19.928485+00,2025-10-11 14:32:19.928485+00,,702,341,2,1000,2000,b6bd09cf-9a81-41fa-a5e4-a655450406b5,4ab592e6-56c9-42d2-8cdd-911e2f5d1483
1309,2025-10-11 14:32:19.928485+00,2025-10-11 14:32:19.928485+00,,702,1004,1,5300,5300,759a2235-9f29-4af1-a393-b931cb3d6050,4ab592e6-56c9-42d2-8cdd-911e2f5d1483
1310,2025-10-11 14:32:19.928485+00,2025-10-11 14:32:19.928485+00,,702,269,1,2200,2200,29a08295-87d3-4768-9cc6-4353c6d859fa,4ab592e6-56c9-42d2-8cdd-911e2f5d1483
1311,2025-10-11 14:42:22.95611+00,2025-10-11 14:42:22.95611+00,,703,668,2,3200,6400,bb84c035-f94f-48f1-8d8a-f5d9e92c8d4e,f43c72c8-6458-4cea-b6c2-c740f105d017
1312,2025-10-11 14:47:56.30584+00,2025-10-11 14:47:56.30584+00,,704,841,2,5000,10000,d089703c-103a-467f-af2b-58a924d0c3b4,e17aee71-6da1-44c0-8911-d549058e15ea
1313,2025-10-11 14:52:57.969226+00,2025-10-11 14:52:57.969226+00,,705,661,8,1400,11200,5963658e-86b9-41c3-a55d-2a2d6aff6ed1,5694e2c8-a287-48e2-b417-55a442a40521
1314,2025-10-11 14:57:11.785015+00,2025-10-11 14:57:11.785015+00,,706,634,1,2700,2700,0838f8cc-bd4e-41f8-800e-f8549c722f70,899f96c6-3cda-4782-bfd8-5d1255c24ac3
1315,2025-10-11 15:01:12.679065+00,2025-10-11 15:01:12.679065+00,,707,836,3,1500,4500,3e0a024b-90f1-4696-8a80-422f065169ca,81111523-9401-49c4-ab78-53902dcc24fd
1316,2025-10-11 15:01:12.679065+00,2025-10-11 15:01:12.679065+00,,707,592,1,4500,4500,36760394-a6c6-4a99-9f90-3bab2ed03822,81111523-9401-49c4-ab78-53902dcc24fd
1317,2025-10-11 15:01:12.679065+00,2025-10-11 15:01:12.679065+00,,707,114,3,1600,4800,9575ce95-7a51-4878-8b2e-65f32fb9bdd3,81111523-9401-49c4-ab78-53902dcc24fd
1318,2025-10-11 16:12:15.922107+00,2025-10-11 16:12:15.922107+00,,708,1029,1,5300,5300,08a11e10-0f91-4051-8155-41e12263a6d2,719daa2c-1806-4533-82a6-87b77107f0f7
1319,2025-10-11 16:18:49.754081+00,2025-10-11 16:18:49.754081+00,,709,743,1,8500,8500,c3adb621-b1cc-496a-b058-16d24147a24e,31a25cb2-6cf8-4fa3-8b82-68b7721472ec
1320,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,344,1,3600,3600,32341777-f4e5-42f3-80c2-d6665ba675a9,2ed488aa-4018-408c-a921-39a845fd210f
1321,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,13,3,1200,3600,1ed65ec1-8c34-4963-b5af-b3647357bf6d,2ed488aa-4018-408c-a921-39a845fd210f
1322,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,661,4,1400,5600,15a1fad0-6604-48b1-bc2f-9bf9c798e8eb,2ed488aa-4018-408c-a921-39a845fd210f
1323,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,193,1,1300,1300,4035a704-5079-4058-ab37-c2b6918f465b,2ed488aa-4018-408c-a921-39a845fd210f
1324,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,670,1,500,500,7be99632-8810-497d-89ec-b2a849d8f7e5,2ed488aa-4018-408c-a921-39a845fd210f
1325,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,1058,1,9300,9300,7c26ffcc-6e38-4189-b76b-53d4037d9078,2ed488aa-4018-408c-a921-39a845fd210f
1326,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,1002,1,3300,3300,2199fdbe-adf0-4602-a342-5bff6a61fa3b,2ed488aa-4018-408c-a921-39a845fd210f
1327,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,710,866,1,4300,4300,d7acadc4-95a7-44eb-8325-2564afa4fe14,2ed488aa-4018-408c-a921-39a845fd210f
1328,2025-10-11 17:12:49.013918+00,2025-10-11 17:12:49.013918+00,,711,661,3,1400,4200,ea006505-d3cb-420e-8a8d-0a8abf41cce1,d73a5b79-3791-4638-8e4c-29f7b8c49d17
1329,2025-10-11 17:12:49.013918+00,2025-10-11 17:12:49.013918+00,,711,12,2,1000,2000,cf5872af-949a-4b6e-8cd1-d2999fff1cb3,d73a5b79-3791-4638-8e4c-29f7b8c49d17
1330,2025-10-11 17:14:59.11162+00,2025-10-11 17:14:59.11162+00,,712,999,5,1000,5000,9335edd9-517f-43df-8bad-93906bdbba56,44844ffc-f36f-4171-a254-91c5b23d187a
1331,2025-10-11 17:23:56.571278+00,2025-10-11 17:23:56.571278+00,,713,288,1,5500,5500,1136bead-31b8-40fe-b6bd-7af59b2bbcd6,3e7e7f07-e399-4d6e-9397-597b28796078
1332,2025-10-11 17:28:28.733579+00,2025-10-11 17:28:28.733579+00,,714,641,3,1400,4200,3be61dbd-44b9-4589-a2d8-b50a3cbb1634,ea6070c3-9485-492a-9b61-d672c2f0bf5f
1333,2025-10-11 17:32:54.75251+00,2025-10-11 17:32:54.75251+00,,715,639,1,2800,2800,6d05eb41-22a5-4bb8-8127-8f75beab5a64,be2cfc2f-aaee-4d83-8af6-16ea43327d7c
1334,2025-10-11 17:34:06.12207+00,2025-10-11 17:34:06.12207+00,,716,649,2,1000,2000,4b1f2df3-6a63-4423-b12e-079fcd08d427,036c92b0-dccb-47f5-b096-0de1178c50ba
1335,2025-10-11 17:47:35.477809+00,2025-10-11 17:47:35.477809+00,,717,1058,1,9300,9300,17f21a5c-847f-49f3-8662-97b23267db87,45de6619-0699-435d-a0c4-35a30dc9709b
1336,2025-10-11 17:47:35.477809+00,2025-10-11 17:47:35.477809+00,,717,395,1,5900,5900,4e255116-0bd2-4225-a401-a2c7f51ab22d,45de6619-0699-435d-a0c4-35a30dc9709b
1337,2025-10-11 17:47:35.477809+00,2025-10-11 17:47:35.477809+00,,717,764,1,2800,2800,005e6903-fc62-4472-b87d-9137cf635eeb,45de6619-0699-435d-a0c4-35a30dc9709b
1338,2025-10-11 17:47:35.477809+00,2025-10-11 17:47:35.477809+00,,717,331,2,2400,4800,260b0f72-1b05-4b69-9d13-8f0f30d6fbf9,45de6619-0699-435d-a0c4-35a30dc9709b
1339,2025-10-11 17:55:24.618054+00,2025-10-11 17:55:24.618054+00,,718,630,1,1800,1800,c9a2f6a0-65be-4d34-9a82-e9d2cf7a7155,90188af9-bc8b-4a21-b5ad-94c9b00ed313
1340,2025-10-11 18:04:27.466386+00,2025-10-11 18:04:27.466386+00,,719,883,1,11300,11300,63a82488-07b8-4674-a5b3-27e9d2073170,9ddeda4c-4780-41e1-b5cc-ab9b2188d47c
1341,2025-10-11 18:09:18.864917+00,2025-10-11 18:09:18.864917+00,,720,841,1,5000,5000,a94117cc-2589-4f03-90d9-989033e3c290,da556672-b331-4248-8514-d6652a87f706
1342,2025-10-11 18:13:46.413351+00,2025-10-11 18:13:46.413351+00,,721,621,1,700,700,1d5bd0bb-4c27-418d-8b14-91d7e2ff6962,8db3c56c-531f-4b68-a1a9-f553c8225d08
1343,2025-10-11 18:20:34.477767+00,2025-10-11 18:20:34.477767+00,,722,114,2,1600,3200,1e07cd7e-74b3-4344-98b1-4d778680eae4,3f92ba7c-dfee-4711-a702-07b2e40469d9
1344,2025-10-11 18:37:18.095638+00,2025-10-11 18:37:18.095638+00,,723,535,1,11500,11500,be9dfa3b-4af3-47bd-8d13-6e591fa0640b,67588b36-14a3-45ca-a008-50c8d4f8a0f5
1345,2025-10-11 18:58:12.078835+00,2025-10-11 18:58:12.078835+00,,724,91,3,1000,3000,b001d244-ff3b-4127-9dc6-aa01672b4f28,a94fc514-8a3e-46e5-9019-a194e3788b8a
1346,2025-10-11 19:00:35.709302+00,2025-10-11 19:00:35.709302+00,,725,188,3,700,2100,def50d90-d604-47ce-b756-a2aa9ae82e31,cc5193f1-ad37-4322-9588-2c8d522c887e
1347,2025-10-11 19:07:34.868283+00,2025-10-11 19:07:34.868283+00,,726,674,1,1900,1900,014fc807-8320-4c26-847c-f5d7186b03c9,d20231d1-bc11-4344-b13c-546b73233a27
1348,2025-10-11 19:07:34.868283+00,2025-10-11 19:07:34.868283+00,,726,634,1,2700,2700,fd11331e-a0ab-428d-8b6a-9f9d29c6d4b3,d20231d1-bc11-4344-b13c-546b73233a27
1349,2025-10-11 19:11:46.627935+00,2025-10-11 19:11:46.627935+00,,727,1051,3,13000,39000,15d16bd6-5b17-4423-8f03-3b96130e0084,d111afe8-2db6-4586-bd7c-692a0831daf4
1350,2025-10-11 19:18:27.499243+00,2025-10-11 19:18:27.499243+00,,728,897,3,1500,4500,5e6b7367-469d-41b3-bce5-1a7a0f3b8bfc,785c6b1b-f0a5-4e7c-be02-0268bba8ffee
1351,2025-10-11 19:19:55.739798+00,2025-10-11 19:19:55.739798+00,,729,507,1,2600,2600,88abb6c8-6b1d-4c59-b87e-a9dead2f6e12,7c86a65c-3f83-4514-a933-4ba3d39cfbdc
1352,2025-10-11 19:21:55.205863+00,2025-10-11 19:21:55.205863+00,,730,590,1,3600,3600,8154d40b-2d49-4d9f-90cf-2e690deca484,34db0813-646f-4dca-9fa2-715969594a48
1353,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,389,4,2300,9200,37179e76-8ca7-48aa-a603-513048ee36e5,5502691f-fd3a-49a9-a619-2f35e74878b6
1354,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,11,2,2000,4000,0cbfb5bf-60ef-41c9-baab-8fbc67bf54c7,5502691f-fd3a-49a9-a619-2f35e74878b6
1355,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,872,4,2500,10000,d2027b73-b08b-497c-b782-ed52c1c77e56,5502691f-fd3a-49a9-a619-2f35e74878b6
1356,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,944,5,500,2500,0ad38477-c1e1-41be-810d-3d53601d8072,5502691f-fd3a-49a9-a619-2f35e74878b6
1357,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,634,2,2700,5400,091ce7e1-51da-4272-99e1-23ecc6a9c6e4,5502691f-fd3a-49a9-a619-2f35e74878b6
1358,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,842,1,2800,2800,e1a19e1d-d7dd-49c4-ada8-925794934d8d,5502691f-fd3a-49a9-a619-2f35e74878b6
1359,2025-10-11 19:25:26.624612+00,2025-10-11 19:25:26.624612+00,,731,661,2,1400,2800,964bd006-ad94-476e-a6d2-21ae8f052f0a,5502691f-fd3a-49a9-a619-2f35e74878b6
1360,2025-10-11 20:36:37.34906+00,2025-10-11 20:36:37.34906+00,,732,652,4,2200,8800,3c0c2a3c-f06a-4d8b-8967-89cee610c5da,489a5bd0-a08e-422f-9614-d05a9c121d05
1361,2025-10-11 20:36:37.34906+00,2025-10-11 20:36:37.34906+00,,732,12,3,900,2700,9649a566-dddd-48b1-b590-e62b0108f2f5,489a5bd0-a08e-422f-9614-d05a9c121d05
1362,2025-10-11 20:59:44.738903+00,2025-10-11 20:59:44.738903+00,,733,835,2,2000,4000,81f295c5-c51c-45c8-abff-23af5cc977ce,7fdebdab-b0a6-40ea-8468-bc98a2b6983f
1363,2025-10-11 21:21:35.381444+00,2025-10-11 21:21:35.381444+00,,734,696,2,3400,6800,5b95ee69-950e-481f-b478-5903e0067ac3,725bf033-7e6d-41f5-8abd-8929f08b24b4
1364,2025-10-11 21:28:44.486327+00,2025-10-11 21:28:44.486327+00,,735,34,2,2600,5200,6010833e-92c3-4faf-a5a3-826f838f3f17,943f030f-7017-45b5-97ee-d79ef9ef69ee
1365,2025-10-11 21:34:35.20913+00,2025-10-11 21:34:35.20913+00,,736,768,1,3900,3900,f1692d6b-ec6c-489f-8550-a6a047aebfe3,3a30fdbd-f4cc-4a7f-a011-9f412f6e76c6
1366,2025-10-11 21:37:55.071627+00,2025-10-11 21:37:55.071627+00,,737,516,2,1300,2600,8e6ed499-f133-44e4-8bdb-29f9d7f52d1b,3daa17f3-795f-436f-ae5c-d3d8111df208
1367,2025-10-11 22:26:36.199331+00,2025-10-11 22:26:36.199331+00,,738,389,3,2300,6900,31c6e528-e688-422c-974d-b3ccbdf7de0f,68e95aa4-549b-4570-83b0-be36bb14c7bf
1368,2025-10-12 00:51:34.265113+00,2025-10-12 00:51:34.265113+00,,739,835,2,2000,4000,627dd4ea-bc3d-4845-8e07-1f30fd52f4ab,fc7acbae-d775-4f82-a527-7d22811580f4
1369,2025-10-13 12:20:16.617161+00,2025-10-13 12:20:16.617161+00,,740,674,1,1900,1900,f70bb4ad-1734-44f0-9f87-9a4fa36d9dcd,ab4d2592-2712-4125-8289-5e366d58f119
1370,2025-10-13 12:24:39.878651+00,2025-10-13 12:24:39.878651+00,,741,931,2,4300,8600,9c7c6b20-6571-4b40-b52e-cd8b3894e089,a2c81035-603f-45bb-a58b-0f57a81eb4e9
1371,2025-10-13 12:29:58.403568+00,2025-10-13 12:29:58.403568+00,,742,872,3,2500,7500,c655ee95-a4cc-4940-b116-2af3cc802aa1,bc3e520e-8223-41e5-bcf8-c63fd14f3c11
1372,2025-10-13 12:34:06.534219+00,2025-10-13 12:34:06.534219+00,,743,374,1,1400,1400,02993c93-ff2a-46db-9a79-130a1a31fffe,f963e83d-77d5-4eea-a0ae-80cd27239a7d
1373,2025-10-13 12:48:58.652439+00,2025-10-13 12:48:58.652439+00,,744,224,1,8700,8700,1e53aeff-0ce7-45c5-a7f9-5afbd767e1e5,22e12024-4dba-419f-97f5-b8005ee272a4
1374,2025-10-13 12:59:59.368576+00,2025-10-13 12:59:59.368576+00,,745,170,1,11800,11800,f1ea1d68-70c4-4fe1-9d63-d9d6e6c0ed8c,124a9c14-6db3-4fd6-a2bf-9382277a3c0c
1375,2025-10-13 13:11:51.242216+00,2025-10-13 13:11:51.242216+00,,746,991,1,4700,4700,baf78218-c5d3-4b57-a542-1fed98ba67a4,902c1d19-e1da-4b2c-89ac-6d761f253ca4
1376,2025-10-13 13:11:51.242216+00,2025-10-13 13:11:51.242216+00,,746,1056,1,1400,1400,73f5e2ca-6ea3-4868-925a-76d377e3a5f9,902c1d19-e1da-4b2c-89ac-6d761f253ca4
1378,2025-10-13 13:51:50.524012+00,2025-10-13 13:51:50.524012+00,,748,648,2,1000,2000,2179ac88-71d3-40bc-90c8-d19bec03c76b,b7ce490e-afa7-4a10-a962-216886ec91cd
1379,2025-10-13 14:26:26.389737+00,2025-10-13 14:26:26.389737+00,,749,876,1,2800,2800,e76998a2-5f60-4fc8-a68f-70e453ef0eaf,0c83d901-c92d-4fba-a010-56ab917df95b
1380,2025-10-13 14:26:35.045111+00,2025-10-13 14:26:35.045111+00,,750,71,1,25800,25800,e09fdd29-dd09-47bf-95c6-d9292bacbdbd,78c5df49-6d94-4299-9571-2b9202d9faa7
1381,2025-10-13 15:48:00.408385+00,2025-10-13 15:48:00.408385+00,,751,745,1,8300,8300,36f5c85e-4d40-40f9-8ad0-58b08825e88f,b9e9d361-641a-47d0-9bce-d22a7e2df60b
1382,2025-10-13 15:51:46.024621+00,2025-10-13 15:51:46.024621+00,,752,866,10,430,4300,33031f15-423e-48bb-b776-8e2d95749df5,8fb7c595-4a1e-49a0-a2ef-fc7905eb3b62
1383,2025-10-13 15:52:22.032138+00,2025-10-13 15:52:22.032138+00,,753,718,1,6700,6700,7771b52c-91df-4daf-a294-10ae9f973088,b1621fa1-976f-4e54-aae4-1a49ffdc7779
1384,2025-10-13 16:00:06.809766+00,2025-10-13 16:00:06.809766+00,,754,639,10,280,2800,ea143047-9b86-4474-8c57-13b98f75ef08,2216fb4e-5583-4d5b-95e6-147ea7d4cb2e
1385,2025-10-13 16:00:28.721765+00,2025-10-13 16:00:28.721765+00,,755,1024,1,700,700,964e5f8d-00fa-42d9-ac2f-ae2e1b5d25da,ff3a0dd6-cbc0-47ff-b822-17b57e4e94bc
1386,2025-10-13 16:01:29.996464+00,2025-10-13 16:01:29.996464+00,,756,195,2,700,1400,f7b21081-9ecc-49cc-868b-ee068c547633,9f48c221-1053-4540-a745-0237e0e77f01
1387,2025-10-13 16:01:29.996464+00,2025-10-13 16:01:29.996464+00,,756,375,2,500,1000,e903ffdd-2ba2-4163-8df8-a7574f37364f,9f48c221-1053-4540-a745-0237e0e77f01
1388,2025-10-13 16:01:41.761824+00,2025-10-13 16:01:41.761824+00,,757,214,1,1500,1500,28e5e55c-de6b-461c-a3c5-6f86df6c15d1,edd81c3a-88e2-4478-b3d2-8f50f15c9997
1389,2025-10-13 16:23:43.67855+00,2025-10-13 16:23:43.67855+00,,758,266,8,3400,27200,cb791cbd-ea8f-4bde-9fb7-a6b34f6dc5f8,cd887f93-15fb-49ab-80b0-09095dea8018
1390,2025-10-13 16:23:43.67855+00,2025-10-13 16:23:43.67855+00,,758,1056,1,1400,1400,d60b19ea-bdd0-4859-a6ba-878ae6ce3b2b,cd887f93-15fb-49ab-80b0-09095dea8018
1391,2025-10-13 18:52:18.313617+00,2025-10-13 18:52:18.313617+00,,759,1039,1,5000,5000,3f687cd4-212b-477d-99a5-cf08a6236619,a4aa8342-b88c-4500-8eab-c7adf77bab46
1392,2025-10-13 19:18:10.590093+00,2025-10-13 19:18:10.590093+00,,760,395,4,600,2400,83d6c2e6-6878-449c-adf0-3263db23d7f5,e63ef359-11aa-479a-9c65-99fc118e4d25
